startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar_0,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_9
558,하남검단산역,510,방화역,524,영등포시장역,0,0,FRI,09,20,16,20,23,23,26,28,25,16,,
558,하남검단산역,510,방화역,524,영등포시장역,0,0,FRI,09,30,17,19,24,27,26,38,27,22,,
558,하남검단산역,510,방화역,524,영등포시장역,0,0,FRI,09,40,16,18,26,25,23,29,23,16,,
558,하남검단산역,510,방화역,524,영등포시장역,0,0,FRI,09,50,14,16,18,23,21,30,23,14,,
P555,마천역,510,방화역,524,영등포시장역,0,0,FRI,09,00,13,16,17,18,16,25,19,12,,
P555,마천역,510,방화역,524,영등포시장역,0,0,FRI,09,10,11,16,14,16,15,23,16,8,,
P555,마천역,510,방화역,524,영등포시장역,0,0,FRI,09,20,13,16,19,18,21,23,20,13,,
P555,마천역,510,방화역,524,영등포시장역,0,0,FRI,09,30,13,14,19,20,20,29,20,17,,
P555,마천역,510,방화역,524,영등포시장역,0,0,FRI,09,40,14,16,22,22,20,25,20,14,,
P555,마천역,510,방화역,524,영등포시장역,0,0,FRI,09,50,13,14,16,21,19,27,21,13,,
510,방화역,530,애오개역,523,영등포구청역,1,0,FRI,09,00,85,76,85,82,82,89,68,73,,
510,방화역,530,애오개역,523,영등포구청역,1,0,FRI,09,10,79,67,80,77,73,76,67,72,,
510,방화역,530,애오개역,523,영등포구청역,1,0,FRI,09,20,60,66,65,69,62,70,59,62,,
510,방화역,530,애오개역,523,영등포구청역,1,0,FRI,09,30,63,60,56,64,52,57,53,57,,
510,방화역,530,애오개역,523,영등포구청역,1,0,FRI,09,40,58,55,50,59,42,49,48,48,,
510,방화역,530,애오개역,523,영등포구청역,1,0,FRI,09,50,52,42,47,47,46,53,41,42,,
510,방화역,544,군자역,523,영등포구청역,1,0,FRI,09,00,85,76,85,82,82,89,68,73,,
510,방화역,544,군자역,523,영등포구청역,1,0,FRI,09,10,79,67,80,77,73,76,67,72,,
510,방화역,544,군자역,523,영등포구청역,1,0,FRI,09,20,60,66,65,69,62,70,59,62,,
510,방화역,544,군자역,523,영등포구청역,1,0,FRI,09,30,63,60,56,64,52,57,53,57,,
510,방화역,544,군자역,523,영등포구청역,1,0,FRI,09,40,58,55,50,59,42,49,48,48,,
510,방화역,544,군자역,523,영등포구청역,1,0,FRI,09,50,52,42,47,47,46,53,41,42,,
510,방화역,553,상일동역,523,영등포구청역,1,0,FRI,09,00,89,80,89,86,86,94,72,77,,
510,방화역,553,상일동역,523,영등포구청역,1,0,FRI,09,10,83,71,85,81,77,81,71,76,,
510,방화역,553,상일동역,523,영등포구청역,1,0,FRI,09,20,78,87,86,90,81,92,77,82,,
510,방화역,553,상일동역,523,영등포구청역,1,0,FRI,09,30,46,43,41,47,38,41,38,42,,
510,방화역,553,상일동역,523,영등포구청역,1,0,FRI,09,40,58,55,50,59,42,49,48,48,,
510,방화역,553,상일동역,523,영등포구청역,1,0,FRI,09,50,52,42,47,47,46,53,41,42,,
510,방화역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,00,83,75,84,81,81,88,67,72,,
510,방화역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,10,72,62,74,70,67,70,62,67,,
510,방화역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,20,56,62,61,64,58,65,55,58,,
510,방화역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,30,62,59,55,63,51,56,52,56,,
510,방화역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,40,58,55,50,59,42,49,48,48,,
510,방화역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,50,48,39,44,44,43,49,38,39,,
510,방화역,P555,마천역,523,영등포구청역,1,0,FRI,09,00,86,77,86,83,83,90,69,74,,
510,방화역,P555,마천역,523,영등포구청역,1,0,FRI,09,10,81,69,82,79,75,78,69,74,,
510,방화역,P555,마천역,523,영등포구청역,1,0,FRI,09,20,58,64,63,67,60,68,57,60,,
510,방화역,P555,마천역,523,영등포구청역,1,0,FRI,09,30,69,65,61,70,57,62,58,62,,
510,방화역,P555,마천역,523,영등포구청역,1,0,FRI,09,40,63,60,55,64,46,54,53,53,,
510,방화역,P555,마천역,523,영등포구청역,1,0,FRI,09,50,58,47,53,53,52,60,46,47,,
517,화곡역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,00,85,76,85,82,82,89,68,73,,
517,화곡역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,10,79,67,80,77,73,76,67,72,,
517,화곡역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,20,60,66,65,69,62,70,59,62,,
517,화곡역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,30,63,60,56,64,52,57,53,57,,
517,화곡역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,40,58,55,50,59,42,49,48,48,,
517,화곡역,558,하남검단산역,523,영등포구청역,1,0,FRI,09,50,52,42,47,47,46,53,41,42,,
517,화곡역,P555,마천역,523,영등포구청역,1,0,FRI,09,00,85,76,85,82,82,89,68,73,,
517,화곡역,P555,마천역,523,영등포구청역,1,0,FRI,09,10,79,67,80,77,73,76,67,72,,
517,화곡역,P555,마천역,523,영등포구청역,1,0,FRI,09,20,60,66,65,69,62,70,59,62,,
517,화곡역,P555,마천역,523,영등포구청역,1,0,FRI,09,30,63,60,56,64,52,57,53,57,,
517,화곡역,P555,마천역,523,영등포구청역,1,0,FRI,09,40,58,55,50,59,42,49,48,48,,
517,화곡역,P555,마천역,523,영등포구청역,1,0,FRI,09,50,52,42,47,47,46,53,41,42,,
526,여의도역,510,방화역,525,신길역,0,0,FRI,09,00,12,16,17,17,20,24,17,13,,
526,여의도역,510,방화역,525,신길역,0,0,FRI,09,10,13,20,16,21,20,25,19,10,,
526,여의도역,510,방화역,525,신길역,0,0,FRI,09,20,14,17,21,23,28,28,21,16,,
526,여의도역,510,방화역,525,신길역,0,0,FRI,09,30,16,18,23,27,26,31,24,18,,
526,여의도역,510,방화역,525,신길역,0,0,FRI,09,40,14,17,23,25,27,25,21,16,,
526,여의도역,510,방화역,525,신길역,0,0,FRI,09,50,14,15,19,24,26,28,21,13,,
530,애오개역,510,방화역,525,신길역,0,0,FRI,09,00,12,16,17,17,20,24,17,13,,
530,애오개역,510,방화역,525,신길역,0,0,FRI,09,10,13,20,16,21,20,25,19,10,,
530,애오개역,510,방화역,525,신길역,0,0,FRI,09,20,14,17,21,23,28,28,21,16,,
530,애오개역,510,방화역,525,신길역,0,0,FRI,09,30,16,18,23,27,26,31,24,18,,
530,애오개역,510,방화역,525,신길역,0,0,FRI,09,40,14,17,23,25,27,25,21,16,,
530,애오개역,510,방화역,525,신길역,0,0,FRI,09,50,14,15,19,24,26,28,21,13,,
540,왕십리역,510,방화역,525,신길역,0,0,FRI,09,00,12,16,17,17,20,24,17,13,,
540,왕십리역,510,방화역,525,신길역,0,0,FRI,09,10,13,20,16,21,20,25,19,10,,
540,왕십리역,510,방화역,525,신길역,0,0,FRI,09,20,14,17,21,23,28,28,21,16,,
540,왕십리역,510,방화역,525,신길역,0,0,FRI,09,30,16,18,23,27,26,31,24,18,,
540,왕십리역,510,방화역,525,신길역,0,0,FRI,09,40,14,17,23,25,27,25,21,16,,
540,왕십리역,510,방화역,525,신길역,0,0,FRI,09,50,14,15,19,24,26,28,21,13,,
544,군자역,510,방화역,525,신길역,0,0,FRI,09,00,12,16,17,17,20,24,17,13,,
544,군자역,510,방화역,525,신길역,0,0,FRI,09,10,13,20,16,21,20,25,19,10,,
544,군자역,510,방화역,525,신길역,0,0,FRI,09,20,14,17,21,23,28,28,21,16,,
544,군자역,510,방화역,525,신길역,0,0,FRI,09,30,16,18,23,27,26,31,24,18,,
544,군자역,510,방화역,525,신길역,0,0,FRI,09,40,14,17,23,25,27,25,21,16,,
544,군자역,510,방화역,525,신길역,0,0,FRI,09,50,14,15,19,24,26,28,21,13,,
548,강동역,510,방화역,525,신길역,0,0,FRI,09,00,12,16,17,17,20,24,17,13,,
548,강동역,510,방화역,525,신길역,0,0,FRI,09,10,13,20,16,21,20,25,19,10,,
548,강동역,510,방화역,525,신길역,0,0,FRI,09,20,14,17,21,23,28,28,21,16,,
548,강동역,510,방화역,525,신길역,0,0,FRI,09,30,16,18,23,27,26,31,24,18,,
548,강동역,510,방화역,525,신길역,0,0,FRI,09,40,14,17,23,25,27,25,21,16,,
548,강동역,510,방화역,525,신길역,0,0,FRI,09,50,14,15,19,24,26,28,21,13,,
553,상일동역,510,방화역,525,신길역,0,0,FRI,09,00,12,17,17,18,21,26,18,14,,
553,상일동역,510,방화역,525,신길역,0,0,FRI,09,10,13,20,16,21,20,25,19,10,,
553,상일동역,510,방화역,525,신길역,0,0,FRI,09,20,12,14,18,20,24,24,18,14,,
553,상일동역,510,방화역,525,신길역,0,0,FRI,09,30,6,7,9,10,10,12,9,7,,
553,상일동역,510,방화역,525,신길역,0,0,FRI,09,40,14,17,23,25,27,25,21,16,,
553,상일동역,510,방화역,525,신길역,0,0,FRI,09,50,14,15,19,24,26,28,21,13,,
558,하남검단산역,510,방화역,525,신길역,0,0,FRI,09,00,11,15,16,16,19,23,16,12,,
558,하남검단산역,510,방화역,525,신길역,0,0,FRI,09,10,15,22,18,23,22,27,22,11,,
558,하남검단산역,510,방화역,525,신길역,0,0,FRI,09,20,16,19,24,27,32,32,24,18,,
558,하남검단산역,510,방화역,525,신길역,0,0,FRI,09,30,20,23,29,34,33,40,30,23,,
558,하남검단산역,510,방화역,525,신길역,0,0,FRI,09,40,15,18,26,27,30,27,23,18,,
558,하남검단산역,510,방화역,525,신길역,0,0,FRI,09,50,15,16,21,26,28,31,24,15,,
P555,마천역,510,방화역,525,신길역,0,0,FRI,09,00,13,18,18,19,23,27,19,15,,
P555,마천역,510,방화역,525,신길역,0,0,FRI,09,10,13,19,15,19,18,23,18,10,,
P555,마천역,510,방화역,525,신길역,0,0,FRI,09,20,14,17,21,23,28,28,21,16,,
P555,마천역,510,방화역,525,신길역,0,0,FRI,09,30,14,16,20,23,23,27,21,16,,
P555,마천역,510,방화역,525,신길역,0,0,FRI,09,40,14,17,23,25,27,25,21,16,,
P555,마천역,510,방화역,525,신길역,0,0,FRI,09,50,13,14,18,23,25,27,20,13,,
510,방화역,530,애오개역,524,영등포시장역,1,0,FRI,09,00,89,82,87,77,71,92,68,74,,
510,방화역,530,애오개역,524,영등포시장역,1,0,FRI,09,10,83,70,82,75,67,82,70,80,,
510,방화역,530,애오개역,524,영등포시장역,1,0,FRI,09,20,69,73,72,70,60,72,63,66,,
510,방화역,530,애오개역,524,영등포시장역,1,0,FRI,09,30,67,64,63,63,51,59,58,63,,
510,방화역,530,애오개역,524,영등포시장역,1,0,FRI,09,40,58,56,48,57,39,51,49,50,,
510,방화역,530,애오개역,524,영등포시장역,1,0,FRI,09,50,57,46,48,46,38,53,43,46,,
510,방화역,544,군자역,524,영등포시장역,1,0,FRI,09,00,89,82,87,77,71,92,68,74,,
510,방화역,544,군자역,524,영등포시장역,1,0,FRI,09,10,83,70,82,75,67,82,70,80,,
510,방화역,544,군자역,524,영등포시장역,1,0,FRI,09,20,69,73,72,70,60,72,63,66,,
510,방화역,544,군자역,524,영등포시장역,1,0,FRI,09,30,67,64,63,63,51,59,58,63,,
510,방화역,544,군자역,524,영등포시장역,1,0,FRI,09,40,58,56,48,57,39,51,49,50,,
510,방화역,544,군자역,524,영등포시장역,1,0,FRI,09,50,57,46,48,46,38,53,43,46,,
510,방화역,553,상일동역,524,영등포시장역,1,0,FRI,09,00,98,91,96,85,78,101,74,81,,
510,방화역,553,상일동역,524,영등포시장역,1,0,FRI,09,10,87,72,85,78,70,85,73,83,,
510,방화역,553,상일동역,524,영등포시장역,1,0,FRI,09,20,86,91,90,87,75,90,78,82,,
510,방화역,553,상일동역,524,영등포시장역,1,0,FRI,09,30,47,45,45,44,36,42,41,44,,
510,방화역,553,상일동역,524,영등포시장역,1,0,FRI,09,40,58,56,48,57,39,51,49,50,,
510,방화역,553,상일동역,524,영등포시장역,1,0,FRI,09,50,57,46,48,46,38,53,43,46,,
510,방화역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,00,88,81,86,76,70,91,67,73,,
510,방화역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,10,81,68,79,73,66,80,68,77,,
510,방화역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,20,64,67,67,65,56,67,58,61,,
510,방화역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,30,66,63,62,62,51,58,57,62,,
510,방화역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,40,61,59,50,59,40,53,51,52,,
510,방화역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,50,61,49,51,49,41,56,46,49,,
510,방화역,P555,마천역,524,영등포시장역,1,0,FRI,09,00,93,85,91,80,74,95,70,76,,
510,방화역,P555,마천역,524,영등포시장역,1,0,FRI,09,10,87,72,85,78,70,85,73,83,,
510,방화역,P555,마천역,524,영등포시장역,1,0,FRI,09,20,68,72,71,69,59,71,62,65,,
510,방화역,P555,마천역,524,영등포시장역,1,0,FRI,09,30,71,67,66,66,54,62,60,66,,
510,방화역,P555,마천역,524,영등포시장역,1,0,FRI,09,40,63,61,52,61,42,55,53,53,,
510,방화역,P555,마천역,524,영등포시장역,1,0,FRI,09,50,61,49,51,49,41,56,46,49,,
517,화곡역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,00,89,82,87,77,71,92,68,74,,
517,화곡역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,10,83,70,82,75,67,82,70,80,,
517,화곡역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,20,69,73,72,70,60,72,63,66,,
517,화곡역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,30,67,64,63,63,51,59,58,63,,
517,화곡역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,40,58,56,48,57,39,51,49,50,,
517,화곡역,558,하남검단산역,524,영등포시장역,1,0,FRI,09,50,57,46,48,46,38,53,43,46,,
517,화곡역,P555,마천역,524,영등포시장역,1,0,FRI,09,00,89,82,87,77,71,92,68,74,,
517,화곡역,P555,마천역,524,영등포시장역,1,0,FRI,09,10,83,70,82,75,67,82,70,80,,
517,화곡역,P555,마천역,524,영등포시장역,1,0,FRI,09,20,69,73,72,70,60,72,63,66,,
517,화곡역,P555,마천역,524,영등포시장역,1,0,FRI,09,30,67,64,63,63,51,59,58,63,,
517,화곡역,P555,마천역,524,영등포시장역,1,0,FRI,09,40,58,56,48,57,39,51,49,50,,
517,화곡역,P555,마천역,524,영등포시장역,1,0,FRI,09,50,57,46,48,46,38,53,43,46,,
526,여의도역,510,방화역,526,여의도역,0,0,FRI,09,00,12,16,18,16,18,21,17,10,,
526,여의도역,510,방화역,526,여의도역,0,0,FRI,09,10,12,20,16,21,20,23,21,10,,
526,여의도역,510,방화역,526,여의도역,0,0,FRI,09,20,14,14,19,20,23,26,21,15,,
526,여의도역,510,방화역,526,여의도역,0,0,FRI,09,30,17,18,23,28,28,28,25,17,,
526,여의도역,510,방화역,526,여의도역,0,0,FRI,09,40,14,17,22,25,28,22,25,14,,
526,여의도역,510,방화역,526,여의도역,0,0,FRI,09,50,12,15,19,21,22,21,20,13,,
530,애오개역,510,방화역,526,여의도역,0,0,FRI,09,00,12,16,18,16,18,21,17,10,,
530,애오개역,510,방화역,526,여의도역,0,0,FRI,09,10,12,20,16,21,20,23,21,10,,
530,애오개역,510,방화역,526,여의도역,0,0,FRI,09,20,14,14,19,20,23,26,21,15,,
530,애오개역,510,방화역,526,여의도역,0,0,FRI,09,30,17,18,23,28,28,28,25,17,,
530,애오개역,510,방화역,526,여의도역,0,0,FRI,09,40,14,17,22,25,28,22,25,14,,
530,애오개역,510,방화역,526,여의도역,0,0,FRI,09,50,12,15,19,21,22,21,20,13,,
540,왕십리역,510,방화역,526,여의도역,0,0,FRI,09,00,12,16,18,16,18,21,17,10,,
540,왕십리역,510,방화역,526,여의도역,0,0,FRI,09,10,12,20,16,21,20,23,21,10,,
540,왕십리역,510,방화역,526,여의도역,0,0,FRI,09,20,14,14,19,20,23,26,21,15,,
540,왕십리역,510,방화역,526,여의도역,0,0,FRI,09,30,17,18,23,28,28,28,25,17,,
540,왕십리역,510,방화역,526,여의도역,0,0,FRI,09,40,14,17,22,25,28,22,25,14,,
540,왕십리역,510,방화역,526,여의도역,0,0,FRI,09,50,12,15,19,21,22,21,20,13,,
544,군자역,510,방화역,526,여의도역,0,0,FRI,09,00,12,16,18,16,18,21,17,10,,
544,군자역,510,방화역,526,여의도역,0,0,FRI,09,10,12,20,16,21,20,23,21,10,,
544,군자역,510,방화역,526,여의도역,0,0,FRI,09,20,14,14,19,20,23,26,21,15,,
544,군자역,510,방화역,526,여의도역,0,0,FRI,09,30,17,18,23,28,28,28,25,17,,
544,군자역,510,방화역,526,여의도역,0,0,FRI,09,40,14,17,22,25,28,22,25,14,,
544,군자역,510,방화역,526,여의도역,0,0,FRI,09,50,12,15,19,21,22,21,20,13,,
548,강동역,510,방화역,526,여의도역,0,0,FRI,09,00,12,16,18,16,18,21,17,10,,
548,강동역,510,방화역,526,여의도역,0,0,FRI,09,10,12,20,16,21,20,23,21,10,,
548,강동역,510,방화역,526,여의도역,0,0,FRI,09,20,14,14,19,20,23,26,21,15,,
548,강동역,510,방화역,526,여의도역,0,0,FRI,09,30,17,18,23,28,28,28,25,17,,
548,강동역,510,방화역,526,여의도역,0,0,FRI,09,40,14,17,22,25,28,22,25,14,,
548,강동역,510,방화역,526,여의도역,0,0,FRI,09,50,12,15,19,21,22,21,20,13,,
553,상일동역,510,방화역,526,여의도역,0,0,FRI,09,00,14,18,20,18,20,24,19,11,,
553,상일동역,510,방화역,526,여의도역,0,0,FRI,09,10,12,19,15,20,19,22,20,10,,
553,상일동역,510,방화역,526,여의도역,0,0,FRI,09,20,12,13,17,18,20,23,19,13,,
553,상일동역,510,방화역,526,여의도역,0,0,FRI,09,30,6,6,8,10,10,10,9,6,,
553,상일동역,510,방화역,526,여의도역,0,0,FRI,09,40,14,17,22,25,28,22,25,14,,
553,상일동역,510,방화역,526,여의도역,0,0,FRI,09,50,12,15,19,21,22,21,20,13,,
558,하남검단산역,510,방화역,526,여의도역,0,0,FRI,09,00,11,15,17,15,17,20,16,9,,
558,하남검단산역,510,방화역,526,여의도역,0,0,FRI,09,10,15,23,19,25,23,27,25,12,,
558,하남검단산역,510,방화역,526,여의도역,0,0,FRI,09,20,16,17,23,25,28,32,25,18,,
558,하남검단산역,510,방화역,526,여의도역,0,0,FRI,09,30,22,23,29,35,35,35,31,22,,
558,하남검단산역,510,방화역,526,여의도역,0,0,FRI,09,40,14,17,22,25,28,22,25,14,,
558,하남검단산역,510,방화역,526,여의도역,0,0,FRI,09,50,13,16,21,24,25,24,23,15,,
P555,마천역,510,방화역,526,여의도역,0,0,FRI,09,00,13,17,19,17,19,22,18,10,,
P555,마천역,510,방화역,526,여의도역,0,0,FRI,09,10,12,19,15,20,19,22,20,10,,
P555,마천역,510,방화역,526,여의도역,0,0,FRI,09,20,13,13,18,19,22,25,20,14,,
P555,마천역,510,방화역,526,여의도역,0,0,FRI,09,30,15,16,20,24,24,24,22,15,,
P555,마천역,510,방화역,526,여의도역,0,0,FRI,09,40,15,18,23,26,29,23,26,15,,
P555,마천역,510,방화역,526,여의도역,0,0,FRI,09,50,11,14,18,20,21,20,19,13,,
510,방화역,530,애오개역,525,신길역,1,0,FRI,09,00,102,83,92,79,71,104,69,80,,
510,방화역,530,애오개역,525,신길역,1,0,FRI,09,10,87,70,95,87,76,90,78,89,,
510,방화역,530,애오개역,525,신길역,1,0,FRI,09,20,71,64,81,76,67,77,66,74,,
510,방화역,530,애오개역,525,신길역,1,0,FRI,09,30,66,56,65,69,52,65,60,63,,
510,방화역,530,애오개역,525,신길역,1,0,FRI,09,40,62,50,53,62,41,56,52,56,,
510,방화역,530,애오개역,525,신길역,1,0,FRI,09,50,61,44,54,54,42,55,46,52,,
510,방화역,544,군자역,525,신길역,1,0,FRI,09,00,102,83,92,79,71,104,69,80,,
510,방화역,544,군자역,525,신길역,1,0,FRI,09,10,87,70,95,87,76,90,78,89,,
510,방화역,544,군자역,525,신길역,1,0,FRI,09,20,71,64,81,76,67,77,66,74,,
510,방화역,544,군자역,525,신길역,1,0,FRI,09,30,66,56,65,69,52,65,60,63,,
510,방화역,544,군자역,525,신길역,1,0,FRI,09,40,62,50,53,62,41,56,52,56,,
510,방화역,544,군자역,525,신길역,1,0,FRI,09,50,61,44,54,54,42,55,46,52,,
510,방화역,553,상일동역,525,신길역,1,0,FRI,09,00,100,82,91,78,70,103,68,79,,
510,방화역,553,상일동역,525,신길역,1,0,FRI,09,10,83,66,90,83,73,86,74,85,,
510,방화역,553,상일동역,525,신길역,1,0,FRI,09,20,39,35,45,42,37,43,36,41,,
510,방화역,553,상일동역,525,신길역,1,0,FRI,09,30,66,56,65,69,52,65,60,63,,
510,방화역,553,상일동역,525,신길역,1,0,FRI,09,40,62,50,53,62,41,56,52,56,,
510,방화역,553,상일동역,525,신길역,1,0,FRI,09,50,61,44,54,54,42,55,46,52,,
510,방화역,558,하남검단산역,525,신길역,1,0,FRI,09,00,99,81,90,77,69,102,68,78,,
510,방화역,558,하남검단산역,525,신길역,1,0,FRI,09,10,90,72,98,90,79,93,81,92,,
510,방화역,558,하남검단산역,525,신길역,1,0,FRI,09,20,71,64,81,76,67,77,66,74,,
510,방화역,558,하남검단산역,525,신길역,1,0,FRI,09,30,69,58,68,72,55,69,63,66,,
510,방화역,558,하남검단산역,525,신길역,1,0,FRI,09,40,64,52,55,64,43,58,54,58,,
510,방화역,558,하남검단산역,525,신길역,1,0,FRI,09,50,65,46,57,58,45,58,49,55,,
510,방화역,P555,마천역,525,신길역,1,0,FRI,09,00,106,87,96,83,74,109,72,84,,
510,방화역,P555,마천역,525,신길역,1,0,FRI,09,10,89,71,97,89,78,92,80,91,,
510,방화역,P555,마천역,525,신길역,1,0,FRI,09,20,75,67,85,80,71,81,69,78,,
510,방화역,P555,마천역,525,신길역,1,0,FRI,09,30,68,58,67,71,54,68,62,65,,
510,방화역,P555,마천역,525,신길역,1,0,FRI,09,40,65,53,56,65,44,59,55,59,,
510,방화역,P555,마천역,525,신길역,1,0,FRI,09,50,64,46,56,56,44,57,48,54,,
517,화곡역,558,하남검단산역,525,신길역,1,0,FRI,09,00,102,83,92,79,71,104,69,80,,
517,화곡역,558,하남검단산역,525,신길역,1,0,FRI,09,10,87,70,95,87,76,90,78,89,,
517,화곡역,558,하남검단산역,525,신길역,1,0,FRI,09,20,71,64,81,76,67,77,66,74,,
517,화곡역,558,하남검단산역,525,신길역,1,0,FRI,09,30,66,56,65,69,52,65,60,63,,
517,화곡역,558,하남검단산역,525,신길역,1,0,FRI,09,40,62,50,53,62,41,56,52,56,,
517,화곡역,558,하남검단산역,525,신길역,1,0,FRI,09,50,61,44,54,54,42,55,46,52,,
517,화곡역,P555,마천역,525,신길역,1,0,FRI,09,00,102,83,92,79,71,104,69,80,,
517,화곡역,P555,마천역,525,신길역,1,0,FRI,09,10,87,70,95,87,76,90,78,89,,
517,화곡역,P555,마천역,525,신길역,1,0,FRI,09,20,71,64,81,76,67,77,66,74,,
517,화곡역,P555,마천역,525,신길역,1,0,FRI,09,30,66,56,65,69,52,65,60,63,,
517,화곡역,P555,마천역,525,신길역,1,0,FRI,09,40,62,50,53,62,41,56,52,56,,
517,화곡역,P555,마천역,525,신길역,1,0,FRI,09,50,61,44,54,54,42,55,46,52,,
530,애오개역,510,방화역,527,여의나루역,0,0,FRI,09,00,24,35,31,29,29,31,34,18,,
530,애오개역,510,방화역,527,여의나루역,0,0,FRI,09,10,26,37,32,33,31,34,38,26,,
530,애오개역,510,방화역,527,여의나루역,0,0,FRI,09,20,26,31,30,33,32,41,38,25,,
530,애오개역,510,방화역,527,여의나루역,0,0,FRI,09,30,29,33,34,39,39,41,40,25,,
530,애오개역,510,방화역,527,여의나루역,0,0,FRI,09,40,24,33,31,37,41,32,42,24,,
530,애오개역,510,방화역,527,여의나루역,0,0,FRI,09,50,18,22,24,25,26,24,28,16,,
540,왕십리역,510,방화역,527,여의나루역,0,0,FRI,09,00,24,35,31,29,29,31,34,18,,
540,왕십리역,510,방화역,527,여의나루역,0,0,FRI,09,10,26,37,32,33,31,34,38,26,,
540,왕십리역,510,방화역,527,여의나루역,0,0,FRI,09,20,26,31,30,33,32,41,38,25,,
540,왕십리역,510,방화역,527,여의나루역,0,0,FRI,09,30,29,33,34,39,39,41,40,25,,
540,왕십리역,510,방화역,527,여의나루역,0,0,FRI,09,40,24,33,31,37,41,32,42,24,,
540,왕십리역,510,방화역,527,여의나루역,0,0,FRI,09,50,18,22,24,25,26,24,28,16,,
544,군자역,510,방화역,527,여의나루역,0,0,FRI,09,00,24,35,31,29,29,31,34,18,,
544,군자역,510,방화역,527,여의나루역,0,0,FRI,09,10,26,37,32,33,31,34,38,26,,
544,군자역,510,방화역,527,여의나루역,0,0,FRI,09,20,26,31,30,33,32,41,38,25,,
544,군자역,510,방화역,527,여의나루역,0,0,FRI,09,30,29,33,34,39,39,41,40,25,,
544,군자역,510,방화역,527,여의나루역,0,0,FRI,09,40,24,33,31,37,41,32,42,24,,
544,군자역,510,방화역,527,여의나루역,0,0,FRI,09,50,18,22,24,25,26,24,28,16,,
548,강동역,510,방화역,527,여의나루역,0,0,FRI,09,00,24,35,31,29,29,31,34,18,,
548,강동역,510,방화역,527,여의나루역,0,0,FRI,09,10,26,37,32,33,31,34,38,26,,
548,강동역,510,방화역,527,여의나루역,0,0,FRI,09,20,26,31,30,33,32,41,38,25,,
548,강동역,510,방화역,527,여의나루역,0,0,FRI,09,30,29,33,34,39,39,41,40,25,,
548,강동역,510,방화역,527,여의나루역,0,0,FRI,09,40,24,33,31,37,41,32,42,24,,
548,강동역,510,방화역,527,여의나루역,0,0,FRI,09,50,18,22,24,25,26,24,28,16,,
553,상일동역,510,방화역,527,여의나루역,0,0,FRI,09,00,27,39,34,33,33,34,37,20,,
553,상일동역,510,방화역,527,여의나루역,0,0,FRI,09,10,26,37,32,33,31,34,38,26,,
553,상일동역,510,방화역,527,여의나루역,0,0,FRI,09,20,26,31,30,33,32,41,38,25,,
553,상일동역,510,방화역,527,여의나루역,0,0,FRI,09,30,13,14,14,17,17,18,17,11,,
553,상일동역,510,방화역,527,여의나루역,0,0,FRI,09,40,24,33,31,37,41,32,42,24,,
553,상일동역,510,방화역,527,여의나루역,0,0,FRI,09,50,18,22,24,25,26,24,28,16,,
558,하남검단산역,510,방화역,527,여의나루역,0,0,FRI,09,00,23,34,30,28,28,30,33,18,,
558,하남검단산역,510,방화역,527,여의나루역,0,0,FRI,09,10,29,41,36,37,34,39,43,29,,
558,하남검단산역,510,방화역,527,여의나루역,0,0,FRI,09,20,28,34,33,36,35,45,41,28,,
558,하남검단산역,510,방화역,527,여의나루역,0,0,FRI,09,30,30,34,35,41,40,42,41,25,,
558,하남검단산역,510,방화역,527,여의나루역,0,0,FRI,09,40,25,35,33,39,44,33,45,25,,
558,하남검단산역,510,방화역,527,여의나루역,0,0,FRI,09,50,20,24,26,27,28,26,30,18,,
P555,마천역,510,방화역,527,여의나루역,0,0,FRI,09,00,24,35,31,29,29,31,34,18,,
P555,마천역,510,방화역,527,여의나루역,0,0,FRI,09,10,22,32,28,29,27,30,33,23,,
P555,마천역,510,방화역,527,여의나루역,0,0,FRI,09,20,26,31,30,33,32,41,38,25,,
P555,마천역,510,방화역,527,여의나루역,0,0,FRI,09,30,28,32,33,38,38,40,39,24,,
